,id,full_name,first_name,last_name,is_active
3669,779,Glen Rice,Glen,Rice,False
3670,203318,Glen Rice,Glen,Rice,False
3671,1641811,Sir'Jabari Rice,Sir'Jabari,Rice,True
3672,201181,Chris Richard,Chris,Richard,False
3673,1630208,Nick Richards,Nick,Richards,True
3674,77950,Clint Richardson,Clint,Richardson,False
3675,2202,Jason Richardson,Jason,Richardson,False
3676,200978,Jeremy Richardson,Jeremy,Richardson,False
3677,1626196,Josh Richardson,Josh,Richardson,True
3678,1627781,Malachi Richardson,Malachi,Richardson,False
3679,77952,Micheal Ray Richardson,Micheal Ray,Richardson,False
3680,2369,Norman Richardson,Norman,Richardson,False
3681,71,Pooh Richardson,Pooh,Richardson,False
3682,2047,Quentin Richardson,Quentin,Richardson,False
3683,782,Mitch Richmond,Mitch,Richmond,False
3684,77954,John Richter,John,Richter,False
3685,77955,Dick Ricketts,Dick,Ricketts,False
3686,375,Isaiah Rider,Isaiah,Rider,False
3687,77957,Jackie Ridgle,Jackie,Ridgle,False
3688,2557,Luke Ridnour,Luke,Ridnour,False
3689,77958,Mel Riebe,Mel,Riebe,False
3690,77959,Jim Riffey,Jim,Riffey,False
3691,2541,Antoine Rigaudeau,Antoine,Rigaudeau,False
3692,77960,Tom Riker,Tom,Riker,False
3693,77963,Bob Riley,Bob,Riley,False
3694,35,Eric Riley,Eric,Riley,False
3695,77962,Pat Riley,Pat,Riley,False
3696,77964,Ron Riley,Ron,Riley,False
3697,1630203,Grant Riller,Grant,Riller,False
3698,77965,Rich Rinaldi,Rich,Rinaldi,False
3699,77966,Mike Riordan,Mike,Riordan,False
3700,77967,Arnie Risen,Arnie,Risen,False
3701,77968,Goebel Ritter,Goebel,Ritter,False
3702,77969,Ramon Rivas,Ramon,Rivas,False
3703,203085,Austin Rivers,Austin,Rivers,False
3704,77970,David Rivers,David,Rivers,False
3705,470,Doc Rivers,Doc,Rivers,False
3706,77972,Lee Robbins,Lee,Robbins,False
3707,1641857,Liam Robbins,Liam,Robbins,True
3708,203460,Andre Roberson,Andre,Roberson,False
3709,101194,Anthony Roberson,Anthony,Roberson,False
3710,77973,Rick Roberson,Rick,Roberson,False
3711,2121,Terrance Roberson,Terrance,Roberson,False
3712,77975,Anthony Roberts,Anthony,Roberts,False
3713,77979,Bill Roberts,Bill,Roberts,False
3714,203148,Brian Roberts,Brian,Roberts,False
3715,122,Fred Roberts,Fred,Roberts,False
3716,77977,Joe Roberts,Joe,Roberts,False
3717,101160,Lawrence Roberts,Lawrence,Roberts,False
3718,77978,Marv Roberts,Marv,Roberts,False
3719,914,Stanley Roberts,Stanley,Roberts,False
3720,926,Alvin Robertson,Alvin,Robertson,False
3721,600015,Oscar Robertson,Oscar,Robertson,False
3722,1926,Ryan Robertson,Ryan,Robertson,False
3723,77983,Tony Robertson,Tony,Robertson,False
3724,77984,Rick Robey,Rick,Robey,False
3725,2774,Bernard Robinson,Bernard,Robinson,False
3726,997,Chris Robinson,Chris,Robinson,False
3727,77986,Cliff T. Robinson,Cliff T.,Robinson,False
3728,361,Clifford Robinson,Clifford,Robinson,False
3729,764,David Robinson,David,Robinson,False
3730,1628421,Devin Robinson,Devin,Robinson,False
3731,1629130,Duncan Robinson,Duncan,Robinson,True
3732,1944,Eddie Robinson,Eddie,Robinson,False
3733,77988,Flynn Robinson,Flynn,Robinson,False
3734,299,Glenn Robinson,Glenn,Robinson,False
3735,77989,Jackie Robinson,Jackie,Robinson,False
3736,1554,Jamal Robinson,Jamal,Robinson,False
3737,381,James Robinson,James,Robinson,False
3738,1629010,Jerome Robinson,Jerome,Robinson,True
3739,1629620,Justin Robinson,Justin,Robinson,False
3740,1683,Larry Robinson,Larry,Robinson,False
3741,1629011,Mitchell Robinson,Mitchell,Robinson,True
3742,101126,Nate Robinson,Nate,Robinson,False
3743,77994,Oliver Robinson,Oliver,Robinson,False
3744,1631115,Orlando Robinson,Orlando,Robinson,True
3745,716,Rumeal Robinson,Rumeal,Robinson,False
3746,203080,Thomas Robinson,Thomas,Robinson,False
3747,77993,Truck Robinson,Truck,Robinson,False
3748,77996,Wayne Robinson,Wayne,Robinson,False
3749,203922,Glenn Robinson III,Glenn,Robinson III,False
3750,1630526,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,True
3751,77997,Bill Robinzine,Bill,Robinzine,False
3752,77998,Dave Robisch,Dave,Robisch,False
3753,1629676,Isaiah Roby,Isaiah,Roby,True
3754,77999,Red Rocha,Red,Rocha,False
3755,78000,John Roche,John,Roche,False
3756,78001,Gene Rock,Gene,Rock,False
3757,78002,Jack Rocker,Jack,Rocker,False
3758,1631223,David Roddy,David,Roddy,True
3759,78003,Guy Rodgers,Guy,Rodgers,False
3760,23,Dennis Rodman,Dennis,Rodman,False
3761,200771,Sergio Rodriguez,Sergio,Rodriguez,False
3762,691,Lou Roe,Lou,Roe,False
3763,435,Carlos Rogers,Carlos,Rogers,False
3764,78007,Johnny Rogers,Johnny,Rogers,False
3765,78008,Marshall Rogers,Marshall,Rogers,False
3766,915,Rodney Rogers,Rodney,Rogers,False
3767,964,Roy Rogers,Roy,Rogers,False
3768,78010,Al Roges,Al,Roges,False
3769,78011,Ken Rohloff,Ken,Rohloff,False
3770,202375,Magnum Rolle,Magnum,Rolle,False
3771,78012,Kenny Rollins,Kenny,Rollins,False
3772,78013,Phil Rollins,Phil,Rollins,False
3773,1631157,Ryan Rollins,Ryan,Rollins,True
3774,78014,Tree Rollins,Tree,Rollins,False
3775,78015,Lorenzo Romar,Lorenzo,Romar,False
3776,200765,Rajon Rondo,Rajon,Rondo,False
3777,399,Sean Rooks,Sean,Rooks,False
3778,201565,Derrick Rose,Derrick,Rose,True
3779,147,Jalen Rose,Jalen,Rose,False
3780,990,Malik Rose,Malik,Rose,False
3781,78016,Robert Rose,Robert,Rose,False
3782,78017,Alexander Rosenberg,Alexander,Rosenberg,False
3783,78018,Lennie Rosenbluth,Lennie,Rosenbluth,False
3784,78019,Hank Rosenstein,Hank,Rosenstein,False
3785,78020,Dick Rosenthal,Dick,Rosenthal,False
3786,2624,Quinton Ross,Quinton,Ross,False
3787,203082,Terrence Ross,Terrence,Ross,False
3788,78021,Doug Roth,Doug,Roth,False
3789,78022,Scott Roth,Scott,Roth,False
3790,78023,Irv Rothenberg,Irv,Rothenberg,False
3791,78024,Mickey Rottner,Mickey,Rottner,False
3792,78025,Dan Roundfield,Dan,Roundfield,False
3793,78026,Giff Roux,Giff,Roux,False
3794,78027,Ron Rowan,Ron,Rowan,False
3795,78028,Curtis Rowe,Curtis,Rowe,False
3796,78029,Jim Rowinski,Jim,Rowinski,False
3797,78030,Derrick Rowland,Derrick,Rowland,False
3798,78031,Brian Rowsom,Brian,Rowsom,False
3799,200750,Brandon Roy,Brandon,Roy,False
3800,140,Donald Royal,Donald,Royal,False
3801,78033,Bob Royer,Bob,Royer,False
3802,32,Clifford Rozier,Clifford,Rozier,False
3803,1626179,Terry Rozier,Terry,Rozier,True
3804,201937,Ricky Rubio,Ricky,Rubio,True
3805,2462,Guy Rucker,Guy,Rucker,False
3806,78035,Delaney Rudd,Delaney,Rudd,False
3807,78036,John Rudd,John,Rudd,False
3808,204014,Damjan Rudez,Damjan,Rudez,False
3809,78037,John Rudometkin,John,Rudometkin,False
3810,1913,Michael Ruffin,Michael,Ruffin,False
3811,460,Trevor Ruffin,Trevor,Ruffin,False
3812,78039,Paul Ruffner,Paul,Ruffner,False
3813,78040,Joe Ruklick,Joe,Ruklick,False
3814,78041,Jeff Ruland,Jeff,Ruland,False
3815,78042,Bob Rule,Bob,Rule,False
3816,78043,Jerry Rullo,Jerry,Rullo,False
3817,1641712,Rayan Rupert,Rayan,Rupert,True
3818,474,Stefano Rusconi,Stefano,Rusconi,False
3819,201575,Brandon Rush,Brandon,Rush,False
3820,2416,Kareem Rush,Kareem,Rush,False
3821,78049,Bill Russell,Bill,Russell,False
3822,935,Bryon Russell,Bryon,Russell,False
3823,78047,Campy Russell,Campy,Russell,False
3824,78045,Cazzie Russell,Cazzie,Russell,False
3825,1626156,D'Angelo Russell,D'Angelo,Russell,True
3826,78046,Frank Russell,Frank,Russell,False
3827,78048,Walker Russell,Walker,Russell,False
3828,201041,Walker Russell,Walker,Russell,False
3829,1630346,Matt Ryan,Matt,Ryan,True
3830,717,Arvydas Sabonis,Arvydas,Sabonis,False
3831,1627734,Domantas Sabonis,Domantas,Sabonis,True
3832,203135,Robert Sacre,Robert,Sacre,False
3833,78050,Ed Sadowski,Ed,Sadowski,False
3834,78051,Kenny Sailors,Kenny,Sailors,False
3835,927,John Salley,John,Salley,False
3836,2422,John Salmons,John,Salmons,False
3837,1089,Kevin Salvadori,Kevin,Salvadori,False
3838,2066,Soumaila Samake,Soumaila,Samake,False
3839,1629677,Luka Samanic,Luka,Samanic,True
3840,200798,Cheikh Samb,Cheikh,Samb,False
3841,1629102,Brandon Sampson,Brandon,Sampson,False
3842,203960,JaKarr Sampson,JaKarr,Sampson,False
3843,2441,Jamal Sampson,Jamal,Sampson,False
3844,78055,Ralph Sampson,Ralph,Sampson,False
3845,202396,Samardo Samuels,Samardo,Samuels,False
3846,1631257,Jermaine Samuels Jr.,Jermaine,Samuels Jr.,True
3847,2143,Pepe Sanchez,Pepe,Sanchez,False
3848,78057,Frankie Sanders,Frankie,Sanders,False
3849,1874,Jeff Sanders,Jeff,Sanders,False
3850,202336,Larry Sanders,Larry,Sanders,False
3851,2684,Melvin Sanders,Melvin,Sanders,False
3852,78059,Mike Sanders,Mike,Sanders,False
3853,78060,Thomas Sanders,Thomas,Sanders,False
3854,1641766,Adama Sanogo,Adama,Sanogo,True
3855,2091,Daniel Santiago,Daniel,Santiago,False
3856,78061,Bob Santini,Bob,Santini,False
3857,78062,Wayne Sappleton,Wayne,Sappleton,False
3858,203967,Dario Saric,Dario,Saric,True
3859,1630846,Olivier Sarr,Olivier,Sarr,True
3860,987,Jason Sasser,Jason,Sasser,False
3861,2219,Jeryl Sasser,Jeryl,Sasser,False
3862,1631204,Marcus Sasser,Marcus,Sasser,True
3863,203107,Tomas Satoransky,Tomas,Satoransky,False
3864,2261,Kenny Satterfield,Kenny,Satterfield,False
3865,78063,Frank Saul,Frank,Saul,False
3866,78064,Woody Sauldsberry,Woody,Sauldsberry,False
3867,78065,Fred Saunders,Fred,Saunders,False
3868,78066,Don Savage,Don,Savage,False
3869,2453,Predrag Savovic,Predrag,Savovic,False
3870,78067,Alan Sawyer,Alan,Sawyer,False
3871,2243,Brian Scalabrine,Brian,Scalabrine,False
3872,2637,Alex Scales,Alex,Scales,False
3873,78068,Dewayne Scales,Dewayne,Scales,False
3874,78069,Frank Schade,Frank,Schade,False
3875,78070,Ben Schadler,Ben,Schadler,False
3876,78071,Herm Schaefer,Herm,Schaefer,False
3877,78072,Bob Schafer,Bob,Schafer,False
3878,1630648,Jordan Schakel,Jordan,Schakel,False
3879,78073,Ben Scharnus,Ben,Scharnus,False
3880,78074,Marv Schatzman,Marv,Schatzman,False
3881,78075,Fred Schaus,Fred,Schaus,False
3882,7,Dan Schayes,Dan,Schayes,False
3883,78076,Dolph Schayes,Dolph,Schayes,False
3884,78078,Ossie Schectman,Ossie,Schectman,False
3885,88,Steve Scheffler,Steve,Scheffler,False
3886,78080,Tom Scheffler,Tom,Scheffler,False
3887,78081,Dave Schellhase,Dave,Schellhase,False
3888,101195,Luke Schenscher,Luke,Schenscher,False
3889,78082,Herb Scherer,Herb,Scherer,False
3890,368,Dwayne Schintzius,Dwayne,Schintzius,False
3891,78084,Dale Schlueter,Dale,Schlueter,False
3892,78085,Otto Schnellbacher,Otto,Schnellbacher,False
3893,78086,Dick Schnittker,Dick,Schnittker,False
3894,78087,Russ Schoene,Russ,Schoene,False
3895,1629678,Admiral Schofield,Admiral,Schofield,True
3896,78088,Dave Scholz,Dave,Scholz,False
3897,78089,Milt Schoon,Milt,Schoon,False
3898,96,Detlef Schrempf,Detlef,Schrempf,False
3899,203471,Dennis Schroder,Dennis,Schroder,True
3900,78091,Howie Schultz,Howie,Schultz,False
3901,78092,Dick Schulz,Dick,Schulz,False
3902,78093,John Schweitz,John,Schweitz,False
3903,2449,Luis Scola,Luis,Scola,False
3904,78094,Freddie Scolari,Freddie,Scolari,False
3905,78095,Alvin Scott,Alvin,Scott,False
3906,1064,Brent Scott,Brent,Scott,False
3907,2,Byron Scott,Byron,Scott,False
3908,78097,Charlie Scott,Charlie,Scott,False
3909,192,Dennis Scott,Dennis,Scott,False
3910,1109,James Scott,James,Scott,False
3911,203118,Mike Scott,Mike,Scott,False
3912,78100,Ray Scott,Ray,Scott,False
3913,1035,Shawnelle Scott,Shawnelle,Scott,False
3914,1630286,Trevon Scott,Trevon,Scott,False
3915,1630206,Jay Scrubb,Jay,Scrubb,True
3916,78102,Carey Scurry,Carey,Scurry,False
3917,1631220,Dereon Seabron,Dereon,Seabron,True
3918,78103,Bruce Seals,Bruce,Seals,False
3919,1578,Shea Seals,Shea,Seals,False
3920,907,Malik Sealy,Malik,Sealy,False
3921,78105,Ed Searcy,Ed,Searcy,False
3922,78106,Ken Sears,Ken,Sears,False
3923,78107,Wayne See,Wayne,See,False
3924,200757,Thabo Sefolosha,Thabo,Sefolosha,False
3925,938,Rony Seikaly,Rony,Seikaly,False
3926,78109,Glen Selbo,Glen,Selbo,False
3927,202729,Josh Selby,Josh,Selby,False
3928,1627782,Wayne Selden,Wayne,Selden,False
3929,78110,Brad Sellers,Brad,Sellers,False
3930,78111,Phil Sellers,Phil,Sellers,False
3931,78112,Rollie Seltz,Rollie,Seltz,False
3932,78113,Frank Selvy,Frank,Selvy,False
3933,78114,Jim Seminoff,Jim,Seminoff,False
3934,200754,Mouhamed Sene,Mouhamed,Sene,False
3935,78115,George Senesky,George,Senesky,False
3936,1630578,Alperen Sengun,Alperen,Sengun,True
3937,1641729,Brice Sensabaugh,Brice,Sensabaugh,True
3938,202338,Kevin Seraphin,Kevin,Seraphin,False
3939,1738,Ansu Sesay,Ansu,Sesay,False
3940,201196,Ramon Sessions,Ramon,Sessions,False
3941,78116,Tom Sewell,Tom,Sewell,False
3942,1629012,Collin Sexton,Collin,Sexton,True
3943,78117,Paul Seymour,Paul,Seymour,False
3944,78118,Nick Shaback,Nick,Shaback,False
3945,1593,Charles Shackleford,Charles,Shackleford,False
3946,78120,Carl Shaeffer,Carl,Shaeffer,False
3947,78121,Lee Shaffer,Lee,Shaffer,False
3948,201203,Mustafa Shakur,Mustafa,Shakur,False
3949,1629013,Landry Shamet,Landry,Shamet,True
3950,1539,God Shammgod,God,Shammgod,False
3951,78123,Earl Shannon,Earl,Shannon,False
3952,78124,Howie Shannon,Howie,Shannon,False
3953,78125,Charlie Share,Charlie,Share,False
3954,78126,Bill Sharman,Bill,Sharman,False
3955,1630549,Day'Ron Sharpe,Day'Ron,Sharpe,True
3956,1631101,Shaedon Sharpe,Shaedon,Sharpe,True
3957,201594,Walter Sharpe,Walter,Sharpe,False
3958,1117,John Shasky,John,Shasky,False
3959,78128,Ron Shavlik,Ron,Shavlik,False
3960,216,Brian Shaw,Brian,Shaw,False
3961,1745,Casey Shaw,Casey,Shaw,False
3962,1629621,Marial Shayok,Marial,Shayok,False
3963,78130,Bob Shea,Bob,Shea,False
3964,78131,Fred Sheffield,Fred,Sheffield,False
3965,78132,Craig Shelton,Craig,Shelton,False
3966,78133,Lonnie Shelton,Lonnie,Shelton,False
3967,203129,Tornike Shengelia,Tornike,Shengelia,False
3968,1641767,Ben Sheppard,Ben,Sheppard,True
3969,1852,Jeff Sheppard,Jeff,Sheppard,False
3970,78135,Steve Sheppard,Steve,Sheppard,False
3971,78136,Edmund Sherod,Edmund,Sherod,False
3972,78653,Charlie Shipp,Charlie,Shipp,False
3973,2321,Paul Shirley,Paul,Shirley,False
3974,78138,Gene Short,Gene,Short,False
3975,78139,Purvis Short,Purvis,Short,False
3976,78140,Dexter Shouse,Dexter,Shouse,False
3977,78141,Dick Shrider,Dick,Shrider,False
3978,78142,Gene Shue,Gene,Shue,False
3979,78143,John Shumate,John,Shumate,False
3980,202697,Iman Shumpert,Iman,Shumpert,False
3981,203144,Alexey Shved,Alexey,Shved,False
3982,1627783,Pascal Siakam,Pascal,Siakam,True
3983,1626296,Jordan Sibert,Jordan,Sibert,False
3984,78144,Sam Sibert,Sam,Sibert,False
3985,78145,Mark Sibley,Mark,Sibley,False
3986,78146,Jerry Sichting,Jerry,Sichting,False
3987,78147,Larry Siegfried,Larry,Siegfried,False
3988,78148,Ralph Siewert,Ralph,Siewert,False
3989,78149,Jack Sikma,Jack,Sikma,False
3990,78150,James Silas,James,Silas,False
3991,78151,Paul Silas,Paul,Silas,False
3992,202918,Xavier Silas,Xavier,Silas,False
3993,202081,Garret Siler,Garret,Siler,False
3994,78152,Mike Silliman,Mike,Silliman,False
3995,1629735,Chris Silva,Chris,Silva,False
3996,101134,Wayne Simien,Wayne,Simien,False
3997,1627732,Ben Simmons,Ben,Simmons,True
3998,2250,Bobby Simmons,Bobby,Simmons,False
3999,200759,Cedric Simmons,Cedric,Simmons,False
4000,78153,Connie Simmons,Connie,Simmons,False
4001,78154,Johnny Simmons,Johnny,Simmons,False
4002,203613,Jonathon Simmons,Jonathon,Simmons,False
4003,1628424,Kobi Simmons,Kobi,Simmons,False
4004,1489,Lionel Simmons,Lionel,Simmons,False
4005,1750,Miles Simon,Miles,Simon,False
4006,1630250,Marko Simonovic,Marko,Simonovic,False
4007,1629014,Anfernee Simons,Anfernee,Simons,True
4008,54,Dickey Simpkins,Dickey,Simpkins,False
4009,202067,Diamon Simpson,Diamon,Simpson,False
4010,78157,Ralph Simpson,Ralph,Simpson,False
4011,1630285,Zavier Simpson,Zavier,Simpson,True
4012,1591,Alvin Sims,Alvin,Sims,False
4013,78160,Bob Sims,Bob,Sims,False
4014,201235,Courtney Sims,Courtney,Sims,False
4015,78159,Doug Sims,Doug,Sims,False
4016,203156,Henry Sims,Henry,Sims,False
4017,1630579,Jericho Sims,Jericho,Sims,True
4018,78161,Scott Sims,Scott,Sims,False
4019,202713,Kyle Singler,Kyle,Singler,False
4020,201606,Sean Singletary,Sean,Singletary,False
4021,202698,Chris Singleton,Chris,Singleton,False
4022,101189,James Singleton,James,Singleton,False
4023,78162,Mckinley Singleton,Mckinley,Singleton,False
4024,78163,Zeke Sinicola,Zeke,Sinicola,False
4025,1629686,Deividas Sirvydis,Deividas,Sirvydis,False
4026,78164,Charlie Sitton,Charlie,Sitton,False
4027,203491,Peyton Siva,Peyton,Siva,False
4028,101,Scott Skiles,Scott,Skiles,False
4029,78167,Al Skinner,Al,Skinner,False
4030,1730,Brian Skinner,Brian,Skinner,False
4031,78168,Talvin Skinner,Talvin,Skinner,False
4032,78169,Whitey Skoog,Whitey,Skoog,False
4033,78170,Jeff Slade,Jeff,Slade,False
4034,1073,Reggie Slater,Reggie,Slater,False
4035,78171,Jim Slaughter,Jim,Slaughter,False
4036,78172,Jose Slaughter,Jose,Slaughter,False
4037,1641771,Jalen Slawson,Jalen,Slawson,True
4038,2447,Tamar Slay,Tamar,Slay,False
4039,202388,Donald Sloan,Donald,Sloan,False
4040,78173,Jerry Sloan,Jerry,Sloan,False
4041,101166,Uros Slokar,Uros,Slokar,False
4042,78174,Tom Sluby,Tom,Sluby,False
4043,1629346,Alen Smailagic,Alen,Smailagic,False
4044,1630606,Javonte Smart,Javonte,Smart,True
4045,78175,Keith Smart,Keith,Smart,False
4046,203935,Marcus Smart,Marcus,Smart,True
4047,78176,Belus Smawley,Belus,Smawley,False
4048,78177,Jack Smiley,Jack,Smiley,False
4049,78178,Adrian Smith,Adrian,Smith,False
4050,78207,Bill Smith,Bill,Smith,False
4051,78209,Bill Smith,Bill,Smith,False
4052,78202,Bingo Smith,Bingo,Smith,False
4053,78203,Bobby Smith,Bobby,Smith,False
4054,293,Charles Smith,Charles,Smith,False
4055,1520,Charles Smith,Charles,Smith,False
4056,78179,Charles Smith,Charles,Smith,False
4057,1814,Chris Smith,Chris,Smith,False
4058,203147,Chris Smith,Chris,Smith,False
4059,78181,Clinton Smith,Clinton,Smith,False
4060,200783,Craig Smith,Craig,Smith,False
4061,78182,Deb Smith,Deb,Smith,False
4062,78183,Derek Smith,Derek,Smith,False
4063,78184,Don Smith,Don,Smith,False
4064,78185,Donald Smith,Donald,Smith,False
4065,2764,Donta Smith,Donta,Smith,False
4066,475,Doug Smith,Doug,Smith,False
4067,1630696,Dru Smith,Dru,Smith,True
4068,78187,Ed Smith,Ed,Smith,False
4069,78188,Elmore Smith,Elmore,Smith,False
4070,78189,Garfield Smith,Garfield,Smith,False
4071,78190,Greg Smith,Greg,Smith,False
4072,202962,Greg Smith,Greg,Smith,False
4073,202397,Ish Smith,Ish,Smith,False
4074,2747,JR Smith,JR,Smith,False
4075,2074,Jabari Smith,Jabari,Smith,False
4076,1630188,Jalen Smith,Jalen,Smith,True
4077,201160,Jason Smith,Jason,Smith,False
4078,202536,Jerry Smith,Jerry,Smith,False
4079,78191,Jim Smith,Jim,Smith,False
4080,693,Joe Smith,Joe,Smith,False
4081,2746,Josh Smith,Josh,Smith,False
4082,78192,Keith Smith,Keith,Smith,False
4083,181,Kenny Smith,Kenny,Smith,False
4084,78194,Labradford Smith,Labradford,Smith,False
4085,78195,Larry Smith,Larry,Smith,False
4086,1910,Leon Smith,Leon,Smith,False
4087,1641869,Malachi Smith,Malachi,Smith,True
4088,63,Michael Smith,Michael,Smith,False
4089,78197,Michael Smith,Michael,Smith,False
4090,2065,Mike Smith,Mike,Smith,False
4091,202701,Nolan Smith,Nolan,Smith,False
4092,78198,Otis Smith,Otis,Smith,False
4093,78199,Phil Smith,Phil,Smith,False
4094,78200,Randy Smith,Randy,Smith,False
4095,78201,Reggie Smith,Reggie,Smith,False
4096,78204,Robert Smith,Robert,Smith,False
4097,203893,Russ Smith,Russ,Smith,False
4098,78205,Sammy Smith,Sammy,Smith,False
4099,120,Steven Smith,Steven,Smith,False
4100,200848,Steven Smith,Steven,Smith,False
4101,1478,Stevin Smith,Stevin,Smith,False
4102,1631173,Terquavion Smith,Terquavion,Smith,True
4103,2604,Theron Smith,Theron,Smith,False
4104,380,Tony Smith,Tony,Smith,False
4105,78208,Willie Smith,Willie,Smith,False
4106,1629015,Zhaire Smith,Zhaire,Smith,True
4107,1628372,Dennis Smith Jr.,Dennis,Smith Jr.,True
4108,1631095,Jabari Smith Jr.,Jabari,Smith Jr.,True
4109,1641733,Nick Smith Jr.,Nick,Smith Jr.,True
4110,22,Rik Smits,Rik,Smits,False
4111,1091,Mike Smrek,Mike,Smrek,False
4112,78212,Joe Smyth,Joe,Smyth,False
4113,1630270,Xavier Sneed,Xavier,Sneed,False
4114,203503,Tony Snell,Tony,Snell,False
4115,727,Eric Snow,Eric,Snow,False
4116,78213,Dick Snyder,Dick,Snyder,False
4117,2745,Kirk Snyder,Kirk,Snyder,False
4118,78214,George Sobek,George,Sobek,False
4119,78215,Ricky Sobers,Ricky,Sobers,False
4120,78216,Ron Sobie,Ron,Sobie,False
4121,1631110,Jeremy Sochan,Jeremy,Sochan,True
4122,78217,Mike Sojourner,Mike,Sojourner,False
4123,2226,Will Solomon,Will,Solomon,False
4124,78219,Willie Somerset,Willie,Somerset,False
4125,2443,Darius Songaila,Darius,Songaila,False
4126,78220,Dave Sorenson,Dave,Sorenson,False
4127,203480,James Southerland,James,Southerland,False
4128,78221,Gino Sovran,Gino,Sovran,False
4129,2776,Pape Sow,Pape,Sow,False
4130,1629034,Ray Spalding,Ray,Spalding,False
4131,78222,Jim Spanarkel,Jim,Spanarkel,False
4132,2779,Vassilis Spanoulis,Vassilis,Spanoulis,False
4133,78223,Guy Sparrow,Guy,Sparrow,False
4134,600009,Rory Sparrow,Rory,Sparrow,False
4135,78225,Odie Spears,Odie,Spears,False
4136,78226,Art Spector,Art,Spector,False
4137,201578,Marreese Speights,Marreese,Speights,False
4138,1629016,Omari Spellman,Omari,Spellman,False
4139,78227,Andre Spencer,Andre,Spencer,False
4140,771,Elmore Spencer,Elmore,Spencer,False
4141,280,Felton Spencer,Felton,Spencer,False
4142,78230,Lou Spicer,Lou,Spicer,False
4143,78231,Craig Spitzer,Craig,Spitzer,False
4144,201168,Tiago Splitter,Tiago,Splitter,False
4145,78232,Art Spoelstra,Art,Spoelstra,False
4146,84,Latrell Sprewell,Latrell,Sprewell,False
4147,78233,Larry Spriggs,Larry,Spriggs,False
4148,1630531,Jaden Springer,Jaden,Springer,True
4149,78234,Jim Springer,Jim,Springer,False
4150,78235,Jim Spruill,Jim,Spruill,False
4151,1756,Ryan Stack,Ryan,Stack,False
4152,711,Jerry Stackhouse,Jerry,Stackhouse,False
4153,78237,Kevin Stacom,Kevin,Stacom,False
4154,78238,Dave Stallworth,Dave,Stallworth,False
4155,78239,Isaac Stallworth,Isaac,Stallworth,False
4156,78240,Ed Stanczak,Ed,Stanczak,False
4157,1630199,Cassius Stanley,Cassius,Stanley,False
4158,78241,Terence Stansbury,Terence,Stansbury,False
4159,317,John Starks,John,Starks,False
4160,78243,Keith Starr,Keith,Starr,False
4161,203917,Nik Stauskas,Nik,Stauskas,False
4162,78244,Larry Staverman,Larry,Staverman,False
4163,78245,Larry Steele,Larry,Steele,False
4164,1099,Matt Steigenga,Matt,Steigenga,False
4165,1735,Vladimir Stepania,Vladimir,Stepania,False
4166,203474,DJ Stephens,DJ,Stephens,False
4167,78247,Everette Stephens,Everette,Stephens,False
4168,78249,Jack Stephens,Jack,Stephens,False
4169,1086,Joe Stephens,Joe,Stephens,False
4170,202362,Lance Stephenson,Lance,Stephenson,False
4171,1627293,Alex Stepheson,Alex,Stepheson,False
4172,78250,Brook Steppe,Brook,Steppe,False
4173,78251,Barry Stevens,Barry,Stevens,False
4174,1630205,Lamar Stevens,Lamar,Stevens,True
4175,78252,Wayne Stevens,Wayne,Stevens,False
4176,2052,DeShawn Stevenson,DeShawn,Stevenson,False
4177,1630569,DJ Steward,DJ,Steward,True
4178,1630597,DJ Stewart,DJ,Stewart,False
4179,78253,Dennis Stewart,Dennis,Stewart,False
4180,1630191,Isaiah Stewart,Isaiah,Stewart,True
4181,1529,Kebu Stewart,Kebu,Stewart,False
4182,1125,Larry Stewart,Larry,Stewart,False
4183,1565,Michael Stewart,Michael,Stewart,False
4184,78256,Norm Stewart,Norm,Stewart,False
4185,201880,Greg Stiemsma,Greg,Stiemsma,False
4186,78257,Steve Stipanovich,Steve,Stipanovich,False
4187,179,Bryant Stith,Bryant,Stith,False
4188,78259,Sam Stith,Sam,Stith,False
4189,78260,Tom Stith,Tom,Stith,False
4190,78261,Alex Stivrins,Alex,Stivrins,False
4191,204065,David Stockton,David,Stockton,False
4192,304,John Stockton,John,Stockton,False
4193,978,Peja Stojakovic,Peja,Stojakovic,False
4194,1055,Ed Stokes,Ed,Stokes,False
4195,78264,Greg Stokes,Greg,Stokes,False
4196,203950,Jarnell Stokes,Jarnell,Stokes,False
4197,600016,Maurice Stokes,Maurice,Stokes,False
4198,78266,Art Stolkey,Art,Stolkey,False
4199,1627754,Diamond Stone,Diamond,Stone,False
4200,202933,Julyan Stone,Julyan,Stone,False
4201,2852,Awvee Storey,Awvee,Storey,False
4202,757,Damon Stoudamire,Damon,Stoudamire,False
4203,101136,Salim Stoudamire,Salim,Stoudamire,False
4204,2405,Amar'e Stoudemire,Amar'e,Stoudemire,False
4205,78267,Paul Stovall,Paul,Stovall,False
4206,201199,DJ Strawberry,DJ,Strawberry,False
4207,78268,Joe Strawder,Joe,Strawder,False
4208,1631124,Julian Strawther,Julian,Strawther,True
4209,78269,Bill Stricker,Bill,Stricker,False
4210,1065,Erick Strickland,Erick,Strickland,False
4211,1110,Mark Strickland,Mark,Strickland,False
